State,Year,1Ai: Poverty rate,1Aii: Income of bottom 20%,1Bi: Unemployment rate,1Bii: Labor participation rate,1Biii: Perceived job availability,1Ci: Access to basic needs,1Ciia: Mobile phone subscriptions,1Ciib: Broadband internet subscriptions,1Ciii: Literacy Rate,1Di: Business startup costs,1Dii: Time to start a business,1Diii: Perceived climate for new businesses,2Ai: Life expectancy at birth,2Aii: Life expectancy at age 60,2Aiii: Infant mortality rate,2Aiv: Undernourishment,2Bi: Suicide rate,2Bii: Positive experience,2Biii: Suffering,2Ci: Air quality,2Cii: Water quality,2Ciii: Sanitation,3Ai: Political Rights,3Aii: Expression of political views without fear,3B: Civil liberties,3C: Religious freedom,3D: Economic freedom,3E: Perceived Freedom,4Ai: Civic engagement,4Aiia: Importance of Religion,4Aiib: Religious attendance,4Bia: Marriage Rate,4Bib: Self-Reported Marriage,4Biia: Divorce Rate,4Biib: Self-Reported Divorce,4Biii: Children Living with Biological Parents,4Biv: Time spent with friends and family,5Ai: GDP per capita,5Aiia: Perceived personal living standard,5Aiib: Perceived national living standard,5Bi: GDP per capita growth,5Biia: Perceived improvement in personal living standard,5Biib: Perceived improvement in national living standard,6A: Violence and ethnic warfare,6B: Human rights violations,6C: Law and Order,6D: Trust in national institutions,6E: Corruption in business and government,6F: Bureaucracy quality
Gabon,1971.0,,,,,,,,,,,,,47.450365853658504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1972.0,,,,,,,,,,,,,48.263365853658506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1973.0,,,,,,,,,,,,,49.07285365853661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1974.0,,,,,,,,,,,,,49.881853658536606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1975.0,,,,,,,0.0,,,,,,50.69185365853661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1976.0,,,,,,,0.0,,,,,,51.5083414634146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1977.0,,,,,,,0.0,,,,,,52.3323170731707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1978.0,,,,,,,0.0,,,,,,53.1642926829268,,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1979.0,,,,,,,0.0,,,,,,54.0002682926829,,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
Gabon,1980.0,,,,,,,0.0,,,,,,54.8442195121951,,73.3,,,,,,,,,,,,4.503789306206726,,,,,,,,,,,9.679157482271084,,,,,,0.0,,,,,
Gabon,1981.0,,,,,,,0.0,,,,,,55.700146341463395,,71.3,,,,,,,,,,,2.0,,,,,,,,,,,,9.704150903210483,,,,,,0.0,7.0,,,,
Gabon,1982.0,,,,,,,0.0,,,,,,56.56107317073171,,69.4,,,,,,,,,,,2.0,,,,,,,,,,,,9.647470053648574,,,,,,0.0,6.0,,,,
Gabon,1983.0,,,,,,,0.0,,,,,,57.4114878048781,,67.6,,,,,,,,,,,2.0,,,,,,,,,,,,9.676325915084774,,,-0.0009434104370595887,,,0.0,6.0,,,,
Gabon,1984.0,,,,,,,0.0,,,,,,58.232926829268294,,66.0,,,,,,,,,,,2.0,,,,,,,,,,,,9.7225389506906,,,0.006148172058322965,,,0.0,6.0,,,,
Gabon,1985.0,,,,,,,0.0,,,,,,58.9983902439024,,64.4,,,,,,,,,,,1.0,5.076816080665592,,,,,,,,,,,9.672303934097712,,,0.008312317198493345,,,0.0,7.0,,,,
Gabon,1986.0,,,,,,,0.0,,,,,,59.679951219512205,,63.3,,,,,,,,,,,2.0,,,,,,,,,,,,9.637208968643986,,,-0.012954342888514714,,,0.0,8.0,,,,
Gabon,1987.0,,,,,,,0.0,,,,,,60.2595609756098,,62.3,,,,,,,,,,,1.0,,,,,,,,,,,,9.42179926073052,,,-0.09538565418007283,,,0.0,7.0,,,,
Gabon,1988.0,,,,,,,0.0,,,,,,60.7237804878049,,61.4,,,,,,,,,,,0.0,,,,,,,,,,,,9.515198907873426,,,-0.051020746528944505,,,0.0,6.0,,,,
Gabon,1989.0,,,,,,,0.0,,,,,,61.0670975609756,,60.7,,,,,,,,,,,1.0,,,,,,,,,,,,9.569814592437268,,,-0.022214337602460832,,,0.0,7.0,,,,
Gabon,1990.0,,,,62.5999984741211,,,0.0,,,,,,61.288999999999994,17.0,60.2,,,,,,,,4.0,,4.0,1.0,5.468056962252328,,,,,,,,,,,9.593249403761348,,,0.058814671158578184,,,0.0,4.0,,,,
Gabon,1991.0,,,,62.4000015258789,,,0.0,,,,,,61.396439024390205,,59.8,10.1,,,,,,,4.0,,3.0,0.0,,,,,,,,,,,,9.6256543471575,,,0.03750467564812632,,,0.0,7.0,,,,
Gabon,1992.0,,,,62.2999992370605,,,0.0282460513533389,,,,,,61.4124390243902,,59.4,8.8,,,,,,,4.0,,4.0,1.0,,,,,,,,,,,,9.567597962714657,,,-0.0007386036721257483,,,0.0,8.0,,,,
Gabon,1993.0,,,17.7999992370605,62.2000007629395,,,0.117241197384349,,72.23366999999999,,,,61.3594634146342,,58.9,8.9,,,,,,,5.0,,4.0,2.0,,,,,,,,,,,,9.579889126636639,,,-0.004443523912391001,,,0.0,5.0,,,,
Gabon,1994.0,,,,61.7999992370605,,,0.244480712925082,,,,,,61.25353658536589,,58.5,8.2,,,,,,,5.0,,4.0,2.0,,,,,,,,,,,,9.590155190095217,,,-0.011763317121326722,,,0.0,4.0,,,,
Gabon,1995.0,,,,61.5,,,0.36787461361669505,,,,,,61.0947073170732,,58.0,7.5,,,,,,,5.0,,4.0,1.0,5.37890386951281,,,,,,,,,,,9.612720329510532,,,0.015154470837894118,,,0.0,8.0,,,,
Gabon,1996.0,,,,61.2000007629395,,,0.608112035699754,,,,,,60.87553658536589,,57.6,6.7,,,,,,,5.0,,4.0,1.0,,,,,,,,,,,,9.622545486476513,,,0.014320354378858147,,,0.0,7.0,,,-1.01773785400934,-0.33660906941792895
Gabon,1997.0,,,,61.0,,,0.827226370931788,,,,,,60.600560975609795,,57.2,6.2,,,,,,,5.0,,4.0,2.0,,,,,,,,,,,,9.652773959029588,,,0.02109228602582092,,,0.0,6.0,,,,
Gabon,1998.0,,,,60.7000007629395,,,0.8229649149019979,,,,,,60.28826829268289,,57.0,5.9,,,,,,,5.0,,4.0,1.0,,,,,,,,,,,,9.661687456909082,,,0.01645631351031307,,,0.0,7.0,,,-0.874949125334444,-0.593511332829713
Gabon,1999.0,,,,60.5,,,0.7367039479244519,,,,,,59.9681219512195,,56.6,5.9,,,,,,,5.0,,4.0,1.0,,,,,,,,,,,,9.543231228620549,,,-0.026091659423333916,,,0.0,6.0,,,,
Gabon,2000.0,,,,60.2000007629395,,,9.71444392094386,,,,,,59.6880243902439,17.0,56.3,6.3,,,,57.5843519514325,36.7281636240871,9.54976680104708,5.0,,4.0,1.0,5.81,,,,,,,,,,,9.499766001150359,,,-0.049723850198527764,,,0.0,8.0,,,-0.503677442701137,-0.6310271662357
Gabon,2001.0,,,,60.0,,,11.8749332035007,0.0,,,,,59.4963170731707,,55.5,6.6,,,,57.8963563222739,37.022723774072794,9.35423372616509,5.0,,4.0,2.0,5.639999999902925,,,,,,,,,35.5,,9.496855940125169,,,-0.053461694933281234,,,0.0,6.0,,,,
Gabon,2002.0,,,,59.7999992370605,,,21.6413851031978,0.0,,,,,59.42292682926829,,54.8,6.6,,,,58.208360693115395,37.31728392405879,9.158700651282858,5.0,,4.0,1.0,5.5794633271744605,,,,,,,,,,,9.470548455304622,,,-0.023936458903107468,,,0.0,7.0,,,-0.419007810765296,-0.3941439477212
Gabon,2003.0,,,,59.5,,,22.7706750138901,0.0129033825078711,,,,,59.4842926829268,,53.9,6.3,,,,58.520365063956696,37.6118440740445,8.96316757640086,5.0,,4.0,2.0,5.650089445137787,,,,,,,,,,,9.471545124239036,,,-0.00936285194458364,,,0.0,7.0,,,-0.474567071367993,-0.47652757192383505
Gabon,2004.0,,,,59.2999992370605,,,36.4066030289301,0.048356942680656,83.80069,,,,59.683853658536606,,52.8,6.0,,,,58.259943823707296,37.9064042240305,8.76763450151864,5.0,,4.0,2.0,5.680357781349591,,,,,,,,,,,9.461402850607508,,,-0.011748141792316756,,,0.0,6.0,,,-0.761640671046459,-0.802664742528148
Gabon,2005.0,19.59,3983.008640279599,,59.2000007629395,,,53.7443944061882,0.11161943754017,,27.8,57.0,,60.00914634146339,,51.7,5.8,,,,59.0146231083629,38.2009643740162,8.57210142663664,6.0,,4.0,1.0,5.60173691230666,,,,,,,,,,,9.46744824847723,,,-0.0010328684995490887,,,0.0,5.0,,,-0.545076569558937,-0.8392412124931949
Gabon,2006.0,,3934.6683388200704,,59.2999992370605,,,64.2708375083739,0.12618165577816098,,24.2,57.0,,60.431243902439,,50.7,5.8,,,,59.4563781764811,38.7257814448894,8.57210142663664,6.0,,4.0,2.0,5.784611484945801,,,,,,,,,,,9.455237368382873,,,-0.005421170747948789,,,0.0,5.0,,,-0.9620124723873259,-0.848142100823019
Gabon,2007.0,,4054.2336790427935,,59.5,,,82.1136286848403,0.139291125476508,,25.6,57.0,,60.90373170731711,,49.2,5.9,,,,59.4563781764811,39.250598515762896,8.57210142663664,6.0,,4.0,2.0,5.688361709727263,,,,,,,,,,,9.4851724629584,,,0.007954675762551709,,,0.0,7.0,,,-1.03289243039178,-0.836108331649758
Gabon,2008.0,,3996.861678901684,,59.7000007629395,,,89.63600885327959,0.15169170729016598,,20.3,57.0,,61.385707317073205,,47.8,6.0,,,,59.4563781764811,39.7754155866361,8.57210142663664,6.0,,4.0,2.0,5.726861619679278,,,,,,,,,,,9.470920247891828,,,0.0011580031066289465,,,0.0,6.0,,,-1.02052162674648,-0.832887513669585
Gabon,2009.0,,3788.1872027636077,,59.9000015258789,,,98.13781798345059,0.25021759523090803,,17.8,57.0,,61.852707317073204,,46.7,6.1,,,,59.4563781764811,39.7754155866361,8.57210142663664,6.0,,5.0,2.0,5.688361709535411,,,,,,,,,,,9.417298369041557,,,-0.012566704267583441,,,0.0,6.0,,,-0.9416733536957991,-0.754398139792181
Gabon,2010.0,,3945.7211416657037,,60.0999984741211,,,106.94384385401699,0.27114582025596107,,21.9,57.0,,62.289756097560996,,45.3,6.2,,,,59.4563781764811,39.7754155866361,8.57210142663664,6.0,,5.0,2.0,5.630611844368713,,,,,,,,,,,9.458042511484177,,,-0.00900254935009337,,,0.0,6.0,,,-0.7803832225213639,-0.7833404445322549
Gabon,2011.0,,4125.62575693404,,60.2999992370605,24.0,32.2,154.486456680802,0.29330062270981105,88.98886,17.3,57.0,,62.693341463414605,18.0,43.9,6.5,,62.5,15.0,,,,6.0,6.0,5.0,2.0,5.524737091645118,77.0,27.6,0.92,,,18.0,,0.0,,,9.502628481922942,34.0,,0.010625464882018765,41.0,,0.0,6.0,49.9,44.0,-0.7857232548197159,-0.8040570710585799
Gabon,2012.0,,4253.818784462185,,60.5999984741211,,,187.35536709182898,0.319719056470698,,14.5,57.0,,,,42.4,,,,,,,,6.0,,5.0,,,,,0.87,,,,,,32.5,,9.533227892004351,,,0.03939953302754407,,,0.0,,,,-0.551299960741102,-0.7755369489007801
Gabon,2013.0,,,,,,,,,,12.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1960.0,,,,,,,0.0,,,,,,32.0422195121951,,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1961.0,,,,,,,,,,,,,32.3256341463415,,146.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1962.0,,,,,,,,,,,,,32.6610975609756,,144.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1963.0,,,,,,,,,,,,,33.0620975609756,,141.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1964.0,,,,,,,,,,,,,33.5376341463415,,139.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gambia, The",1965.0,,,,,,,0.0,,,,,,34.0931951219512,,136.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1966.0,,,,,,,,,,,,,34.732243902438995,,134.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1967.0,,,,,,,,,,,,,35.4432682926829,,132.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1968.0,,,,,,,,,,,,,36.211243902439,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1969.0,,,,,,,,,,,,,37.024170731707294,,127.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1970.0,,,,,,,0.0,,,,,,37.8705609756098,,125.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1971.0,,,,,,,,,,,,,38.7374146341463,,123.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1972.0,,,,,,,,,,,,,39.613756097561,,120.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1973.0,,,,,,,,,,,,,40.4901219512195,,118.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1974.0,,,,,,,,,,,,,41.356975609756105,,116.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1975.0,,,,,,,0.0,,,,,,42.2103658536585,,113.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1976.0,,,,,,,0.0,,,,,,43.053268292682894,,111.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1977.0,,,,,,,0.0,,,,,,43.8886829268293,,109.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1978.0,,,,,,,0.0,,,,,,44.720097560975596,,107.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1979.0,,,,,,,0.0,,,,,,45.5420243902439,,104.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
"Gambia, The",1980.0,,,,,,,0.0,,,,,,46.350951219512204,,102.7,,,,,,,,,,,,,,,,,,,,,,,7.4422552713007954,,,,,,0.0,,,,,
"Gambia, The",1981.0,,,,,,,0.0,,,,,,47.1468780487805,,100.5,,,,,,,,,,,2.0,,,,,,,,,,,,7.440710401456723,,,,,,1.0,8.0,,,,
"Gambia, The",1982.0,,,,,,,0.0,,,,,,47.922292682926795,,98.2,,,,,,,,,,,2.0,,,,,,,,,,,,7.397245054645181,,,,,,0.0,7.0,,,,
"Gambia, The",1983.0,,,,,,,0.0,,,,,,48.6687073170732,,95.9,,,,,,,,,,,2.0,,,,,,,,,,,,7.462667865606533,,,0.006827399249701882,,,0.0,7.0,,,,
"Gambia, The",1984.0,,,,,,,0.0,,,,,,49.3771219512195,,93.3,,,,,,,,,,,2.0,,,,,,,,,,,,7.456850662994374,,,0.005394585837932509,,,0.0,6.0,,,,
"Gambia, The",1985.0,,,,,,,0.0,,,,,,50.031048780487794,,91.1,,,,,,,,,,,2.0,,,,,,,,,,,,7.405434900429161,,,0.002733678297518249,,,0.0,7.0,,,,
"Gambia, The",1986.0,,,,,,,0.0,,,,,,50.613,,88.6,,,,,,,,,,,2.0,,,,,,,,,,,,7.399474559434297,,,-0.02084412975437211,,,0.0,8.0,,,,
"Gambia, The",1987.0,,,,,,,0.0,,,,,,51.11846341463411,,86.3,,,,,,,,,,,2.0,,,,,,,,,,,,7.375918165049849,,,-0.0266168569344235,,,0.0,6.0,,,,
"Gambia, The",1988.0,,,,,,,0.0,,,,,,51.5484634146342,,84.0,,,,,,,,,,,2.0,,,,,,,,,,,,7.372441059545922,,,-0.010937690643299858,,,0.0,7.0,,,,
"Gambia, The",1989.0,,,,,,,0.0,,,,,,51.9104634146342,,81.9,,,,,,,,,,,2.0,,,,,,,,,,,,7.385540530429849,,,-0.0046339065062628295,,,0.0,8.0,,,,
"Gambia, The",1990.0,,,,77.5,,,0.0,,,,,,52.217,13.0,79.8,,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,7.380832663026148,,,0.0016395085190024086,,,0.0,8.0,,,,
"Gambia, The",1991.0,,,,77.4000015258789,,,0.0,,,,,,52.48604878048779,,77.7,19.5,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,7.376418074139578,,,0.001326550622142042,,,0.0,8.0,,,,
"Gambia, The",1992.0,,,,77.4000015258789,,,0.0197340164140584,,,,,,52.7390975609756,,75.8,21.0,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,7.378348443126227,,,-0.0023944910562559985,,,0.0,8.0,,,,
"Gambia, The",1993.0,,,,77.4000015258789,,,0.042930066264482994,,,,,,52.9951219512195,,74.1,22.6,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,7.379272918277205,,,-0.0005197797839743278,,,0.0,7.0,,,,
"Gambia, The",1994.0,,,,77.4000015258789,,,0.0741570119473156,,,,,,53.26514634146339,,72.2,22.9,,,,,,,7.0,,6.0,2.0,,,,,,,,,,,,7.353096578302029,,,-0.007743693860990164,,,0.0,4.0,,,,
"Gambia, The",1995.0,,,,77.4000015258789,,,0.12804313330959502,,,,,,53.5561707317073,,70.5,23.2,,,,,,,7.0,,6.0,2.0,,,,,,,,,,,,7.334128217730331,,,-0.014631972025610175,,,0.0,4.0,,,,
"Gambia, The",1996.0,,,,77.3000030517578,,,0.267286421228205,,,,,,53.867658536585395,,68.7,22.4,,,,,,,7.0,,6.0,2.0,,,,,,,,,,,,7.328191771561431,,,-0.016882907965818927,,,0.0,6.0,,,-0.441928473162084,-0.614778201211155
"Gambia, The",1997.0,,,,77.3000030517578,,,0.39742938576423703,,,,,,54.1906829268293,,67.1,22.2,,,,,,,7.0,,6.0,2.0,,,,,,,,,,,,7.3480855961804314,,,-0.0016689331534742724,,,0.0,6.0,,,,
"Gambia, The",1998.0,81.23,314.1253438331607,,77.3000030517578,,,0.41206683188522203,,,,,,54.5166829268293,,65.5,20.8,,,,,,,7.0,,5.0,2.0,,,,,,,,,,,,7.3542424613605455,,,0.006727275016905843,,,0.0,7.0,,,-0.531265027971535,-0.481855831310009
"Gambia, The",1999.0,,337.1812922322199,,77.1999969482422,,,0.421095896715262,,,,,,54.8441951219512,,64.0,20.3,,,,,,,7.0,,5.0,2.0,,,,,,,,,,,,7.387478209749248,,,0.01995870997749538,,,0.0,6.0,,,,
"Gambia, The",2000.0,,358.12922854541404,,77.1999969482422,,,0.431737651532206,,36.81773,,,,55.1712195121951,13.0,62.5,19.8,,,,0.8112390486875971,35.344679978946,21.181123083302,7.0,,5.0,2.0,,,,,,,,,,,,7.4115206268657605,,,0.021370150018158233,,,0.0,6.0,,,-0.409920109598796,-0.4965204209183329
"Gambia, The",2001.0,,380.66488659775206,,77.1999969482422,,,4.12413508086554,0.0,,,,,55.497756097560995,,61.1,20.3,,,,0.921723113404042,36.9343859451861,21.4154277827047,5.0,,5.0,2.0,,,,,,,,,,,,7.437582323524125,,,0.0281694150164713,,,0.0,5.0,,,,
"Gambia, The",2002.0,,369.29304384540796,,77.4000015258789,,,7.26725701017779,0.0,,,,,55.821292682926796,,59.8,20.3,,,,1.0322071781205,38.524091911426396,21.6497324821073,4.0,,4.0,2.0,,,,,,,,,,,,7.373470833704007,,,-0.00465824192792752,,,0.0,7.0,,,-0.436575176674854,-0.6719172124084879
"Gambia, The",2003.0,55.93,395.109558718818,,77.4000015258789,,,10.5302655206804,0.0,,,,,56.141853658536604,,58.4,20.3,,,,1.14269124283696,40.1137978776665,21.88403718151,4.0,,4.0,2.0,,,,,,,,,,,,7.408364952419155,,,-0.0010513384382877524,,,0.0,6.0,,,-0.331659747178164,-0.4653253428006071
"Gambia, The",2004.0,,409.78114742302665,,77.4000015258789,,,11.982255306940901,0.00246492109171355,,,,,56.4559024390244,,57.1,20.0,,,,1.25317530755328,41.7035038439068,22.1183418809126,4.0,,4.0,2.0,,,,,,,,,,,,7.444825092541538,,,0.002417173002691841,,,0.0,6.0,,,-0.593111583320503,-0.498287315360474
"Gambia, The",2005.0,,393.3155784912597,,77.5,,,16.458177881168698,0.00472175558863001,,318.1,27.0,,56.76192682926829,,55.8,19.3,,,,1.36365937226974,43.29320981014689,22.352646580315298,5.0,,4.0,2.0,,,,,,,,,,,,7.403814150474954,,,0.010165762752316176,,,0.0,6.0,,,-0.7079121856580591,-0.667598940269816
"Gambia, The",2006.0,,385.4544998578795,,77.5,,,26.132987431322103,,,292.1,27.0,,57.0579268292683,,54.6,17.7,,,,1.07858936846374,45.4815585388334,22.7654809698788,5.0,,4.0,2.0,,,,,,,,,,,,7.3836250192655575,,,-0.008212734092128304,,,0.0,3.0,,,-0.7408210364112421,-0.706072484661351
"Gambia, The",2007.0,,387.15356960961145,,77.5,,,50.294874123154,0.0169038122809652,,279.0,32.0,,57.343878048780496,,53.6,15.0,,,,0.793519364657911,47.6699072675201,23.1783153594421,5.0,,4.0,2.0,,,,,,,,,,,,7.388023297145108,,,-0.018755810860211053,,,0.0,5.0,,,-0.771498926603948,-0.5916296849609721
"Gambia, The",2008.0,,396.7534950743574,,77.5,,,71.27504496955271,0.0183362090621212,,254.9,27.0,,57.6188048780488,,52.6,13.0,,,,0.793519364657911,49.8582559962066,23.5911497490055,5.0,,4.0,1.0,,,,,,,,,,,,7.412517030760021,,,0.002905171951583574,,,0.0,6.0,,,-0.7529635292661099,-0.7203817593452639
"Gambia, The",2009.0,,409.2840532323899,,77.5,,,78.06668593249591,0.0178387307386305,,215.1,27.0,,57.8816829268293,,51.6,12.4,,,,0.793519364657911,49.8582559962066,23.5911497490055,5.0,,5.0,2.0,,,,,,,,,,,,7.443611283796469,,,0.020196669056125268,,,0.0,4.0,,,-0.563803847687154,-0.627701608446271
"Gambia, The",2010.0,,422.42529704644653,,77.5999984741211,,,85.53298611311999,0.0202500124392934,,199.6,27.0,,58.133512195122,,50.7,13.9,,,,0.793519364657911,49.8582559962066,23.5911497490055,5.0,,5.0,2.0,,,,,,,,,,,,7.475214481570972,,,0.029490199882252318,,,0.0,4.0,,,-0.559655249204544,-0.655968405759556
"Gambia, The",2011.0,,391.6225770779693,,77.5,,,78.8897378136291,0.0246044289098099,51.10727,206.1,27.0,,58.3748048780488,13.0,49.9,14.4,,,,,,,6.0,,5.0,2.0,,,,,,,,,,,,7.3995004245423015,,,-0.0043294694472838504,,,0.0,3.0,,,-0.49833630377493604,-0.6055784372500329
"Gambia, The",2012.0,,402.1248931935092,,77.5,,,83.6371238786986,0.027400608403108994,,158.7,27.0,,,,49.2,,,,,,,,6.0,,6.0,,,,,,,,,,,,,7.425964582085123,,,-0.00586496743765208,,,0.0,,,,-0.641916086504985,-0.512961862661756
"Gambia, The",2013.0,,,,,,,,,,174.3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1960.0,,,,,,,0.0,,,,,,63.4318536585366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1961.0,,,,,,,,,,,,,63.83185365853661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1962.0,,,,,,,,,,,,,64.23434146341471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1963.0,,,,,,,,,,,,,64.63882926829271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1964.0,,,,,,,,,,,,,65.04180487804881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1965.0,,,,,,,0.0,,,,,,65.4367804878049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1966.0,,,,,,,,,,,,,65.81875609756099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1967.0,,,,,,,,,,,,,66.182243902439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1968.0,,,,,,,,,,,,,66.5257317073171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1969.0,,,,,,,,,,,,,66.8492195121951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1970.0,,,,,,,0.0,,,,,,67.15921951219511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1971.0,,,,,,,,,,,,,67.4661951219512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1972.0,,,,,,,,,,,,,67.7771707317073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1973.0,,,,,,,,,,,,,68.0911219512195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1974.0,,,,,,,,,,,,,68.4025853658537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1975.0,,,,,,,0.0,,,,,,68.6945609756098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1976.0,,,,,,,0.0,,,,,,68.9435853658537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1977.0,,,,,,,0.0,,,,,,69.1356585365854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1978.0,,,,,,,0.0,,,,,,69.2662926829268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1979.0,,,,,,,0.0,,,,,,69.3394878048781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1980.0,,,,,,,0.0,,,,,,69.376243902439,,,,,,,,,,,,,,,,,,,,,,,,,8.833272626468508,,,,,,,,,,,
Georgia,1981.0,,,,,,,0.0,,,,,,69.4040243902439,,,,,,,,,,,,,,,,,,,,,,,,,8.876403279678991,,,,,,,,,,,
Georgia,1982.0,,,,,,,0.0,,,,,,69.44929268292691,,,,4.9,,,,,,,,,,,,,,,,,,,,,8.887754323731885,,,,,,,,,,,
Georgia,1983.0,,,,,,,0.0,,,,,,69.5280487804878,,,,,,,,,,,,,,,,,,,,,,,,,8.921085168230928,,,0.02970344906168298,,,,,,,,
Georgia,1984.0,,,,,,,0.0,,,,,,69.641243902439,,,,,,,,,,,,,,,,,,,,,,,,,8.965394226130815,,,0.03010799763449468,,,,,,,,
Georgia,1985.0,,,,,,,0.0,,,,,,69.7748536585366,,,,4.4,,,,,,,,,,,,,,,,,,,,,9.004861784626192,,,0.03980772920590914,,,,,,,,
Georgia,1986.0,,,,,,,0.0,,,,,,69.9008048780488,,,,4.4,,,,,,,,,,,,,,,,,,,,,8.91069125700266,,,-0.003458642146471513,,,,,,,,
Georgia,1987.0,,,,,,,0.0,,,,,,69.9926341463415,,,,4.0,,,,,,,,,,,,,,,,,,,,,8.915174441792738,,,-0.016600594080015685,,,,,,,,
Georgia,1988.0,,,,,,,0.0,,,,,,70.0353414634146,,26.7,,4.0,,,,,,,,,,,,,,,,,,,,,8.959340408410286,,,-0.015059250165898597,,,,,,,,
Georgia,1989.0,,,,,,,0.0,,,,,,70.0324634146342,,28.5,,4.4,,,,,,,,,,,,,,,,,,,,,8.882041918529096,,,-0.009504325155061057,,,,,,,,
